Nom;Prix;Adresse;Image_URL
Bœuf élevage;750000;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_2147334_uploaded_image1_1590007941.jpg
Boeuf;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2101700_uploaded_image1_1589308300.jpg
Boeuf;165000;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_2088141_uploaded_image1_1589099089.jpg
Chèvre Race Boer;650000;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_2061898_uploaded_image1_1588694077.jpg
Chaton persan blanc;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2052355_uploaded_image1_1588568181.jpg
Chaton persan chinchilla;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2025374_uploaded_image1_1588119661.jpg
Boeuf;475;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_1998573_uploaded_image1_1587685670.89.jpeg
Chaton;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_1962491_uploaded_image1_1587134135.76.jpeg
Bœufs;165000;Diourbel, Sénégal;https://images.coinafrique.com/thumb_1954085_uploaded_image1_1587026162.65.jpeg
Vaches;165000;Diourbel, Sénégal;https://images.coinafrique.com/thumb_1935629_uploaded_image1_1586731094.02.png
Chaton Persan;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_1935403_uploaded_image1_1586726495.69.png
Perruches;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_1934309_uploaded_image1_1586712626.03.png
Chat Siamois;165000;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_1899735_uploaded_image1_1586139854.78.png
Dindon rouge;30000;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1890125_uploaded_image1_1585933665.81.png
Chat siamois;350000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1825906_uploaded_image2_1584739800.55.png
Bœuf;600000;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_1606230_uploaded_image1_1581008311.59.png
Boeufs;750000;Tambacounda, Sénégal;https://images.coinafrique.com/thumb_1544433_uploaded_image1_1580089804.86.png
Couple de chèvre;165000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1521675_uploaded_image1_1579700066.65.png
Vaches;275000;Rufisque, Sénégal;https://images.coinafrique.com/thumb_1500655_uploaded_image1_1579358078.9.png
Bœuf;700000;Saint Louis, Sénégal;https://images.coinafrique.com/thumb_1495773_uploaded_image1_1579276951.77.png
Dindes - canards et colverts;165000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1490889_uploaded_image1_1579188174.8.png
Biscuit en poudre pour betail;4000;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_1459836_uploaded_image1_1578670978.71.png
Perruches;165000;Point E, Dakar, Sénégal;https://images.coinafrique.com/thumb_1453837_uploaded_image1_1578583493.67.png
Perruches;165000;Point E, Dakar, Sénégal;https://images.coinafrique.com/thumb_1453830_uploaded_image1_1578583361.91.png
Perruches;165000;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1441558_uploaded_image1_1578406878.24.png
Oies toulouse;165000;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1428089_uploaded_image1_1578172839.3.png
Cheval;400000;Fatick, Sénégal;https://images.coinafrique.com/thumb_1421206_uploaded_image2_1578050744.82.png
Cheval;400000;Fatick, Sénégal;https://images.coinafrique.com/thumb_1421196_uploaded_image1_1578050637.48.png
Oies de guinée;165000;Thies, Sénégal;https://images.coinafrique.com/thumb_1417652_uploaded_image1_1577968881.34.png
Perruches;165000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1395711_uploaded_image1_1577438640.7.png
Perruches;165000;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1395598_uploaded_image1_1577437294.33.png
Oiseaux exotiques;20000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1393968_uploaded_image1_1577393598.45.png
Perruches;165000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1389654_uploaded_image1_1577304861.89.png
Cailles;12000;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1376905_uploaded_image1_1577034747.91.png
Oies;165000;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1322739_uploaded_image1_1576006817.07.png
502 Bad Gateway;165000;Adresse non renseignée;https://images.coinafrique.com/thumb_1311792_uploaded_image1_1575817543.97.png
Paon bleu;165000;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1310387_uploaded_image1_1575790267.47.png
502 Bad Gateway;165000;Adresse non renseignée;https://images.coinafrique.com/thumb_1198114_uploaded_image1_1573729988.56.png
Boeuf;165000;Dakar, Sénégal;https://images.coinafrique.com/thumb_1129419_uploaded_image1_1572391697.86.png
Mouton ladoum pure sang;165000;Sénégal;https://images.coinafrique.com/thumb_1011139_uploaded_image1_1569950027.26.png
Oies  bourbonaises;50000;Thies, Sénégal;https://images.coinafrique.com/thumb_990474_uploaded_image1_1569491306.15.png
502 Bad Gateway;165000;Adresse non renseignée;https://images.coinafrique.com/thumb_931708_uploaded_image1_1568194736.45.png
Verrat de race Large white;200000;Sénégal;https://images.coinafrique.com/thumb_929881_uploaded_image1_1568141260.81.png
502 Bad Gateway;165000;Adresse non renseignée;https://images.coinafrique.com/thumb_917895_uploaded_image1_1567801722.96.png
Bœuf;400000;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_885779_uploaded_image2_1566997623.56.png
Poisson d'aquarium;35000;Sénégal;https://images.coinafrique.com/thumb_863425_uploaded_image1_1566425287.55.png
Perruches;165000;Sénégal;https://images.coinafrique.com/thumb_845280_uploaded_image1_1565952077.54.png
Carpe Koï Japonaise ( Aquarium);50000;Dakar-Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_827220_uploaded_image1_1565349629.12.png
502 Bad Gateway;165000;Adresse non renseignée;https://images.coinafrique.com/thumb_751123_uploaded_image1_1563297186.25.png
